Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
northern-premier-league-premier,,Ashton United,Atherton Collieries,4,3,H
northern-premier-league-premier,,Ashton United,Bamber Bridge,2,2,D
northern-premier-league-premier,,Ashton United,Basford United,1,0,H
northern-premier-league-premier,,Ashton United,Bradford (Park Avenue),2,1,H
northern-premier-league-premier,,Ashton United,Gainsborough Trinity,2,0,H
northern-premier-league-premier,,Ashton United,Guiseley,1,1,D
northern-premier-league-premier,,Ashton United,Hyde United,2,1,H
northern-premier-league-premier,,Ashton United,Ilkeston Town,1,2,A
northern-premier-league-premier,,Ashton United,Lancaster City,5,0,H
northern-premier-league-premier,,Ashton United,Macclesfield,0,2,A
northern-premier-league-premier,,Ashton United,Marine,1,3,A
northern-premier-league-premier,,Ashton United,Matlock Town,5,0,H
northern-premier-league-premier,,Ashton United,Morpeth Town,4,3,H
northern-premier-league-premier,,Ashton United,Radcliffe,0,2,A
northern-premier-league-premier,,Ashton United,Stafford Rangers,2,1,H
northern-premier-league-premier,,Ashton United,FC United of Manchester,1,2,A
northern-premier-league-premier,,Ashton United,Whitby Town,4,1,H
northern-premier-league-premier,,Ashton United,Worksop Town,2,0,H
northern-premier-league-premier,,Ashton United,Workington,2,2,D
northern-premier-league-premier,,Ashton United,Warrington Rylands 1906,0,0,D
northern-premier-league-premier,,Atherton Collieries,Ashton United,1,2,A
northern-premier-league-premier,,Atherton Collieries,Bamber Bridge,1,2,A
northern-premier-league-premier,,Atherton Collieries,Basford United,1,2,A
northern-premier-league-premier,,Atherton Collieries,Bradford (Park Avenue),2,0,H
northern-premier-league-premier,,Atherton Collieries,Gainsborough Trinity,0,1,A
northern-premier-league-premier,,Atherton Collieries,Guiseley,1,2,A
northern-premier-league-premier,,Atherton Collieries,Hyde United,1,2,A
northern-premier-league-premier,,Atherton Collieries,Ilkeston Town,2,3,A
northern-premier-league-premier,,Atherton Collieries,Lancaster City,0,2,A
northern-premier-league-premier,,Atherton Collieries,Macclesfield,0,1,A
northern-premier-league-premier,,Atherton Collieries,Marine,0,5,A
northern-premier-league-premier,,Atherton Collieries,Matlock Town,1,3,A
northern-premier-league-premier,,Atherton Collieries,Morpeth Town,4,3,H
northern-premier-league-premier,,Atherton Collieries,Radcliffe,0,4,A
northern-premier-league-premier,,Atherton Collieries,Stafford Rangers,1,0,H
northern-premier-league-premier,,Atherton Collieries,FC United of Manchester,1,2,A
northern-premier-league-premier,,Atherton Collieries,Whitby Town,2,3,A
northern-premier-league-premier,,Atherton Collieries,Worksop Town,0,2,A
northern-premier-league-premier,,Atherton Collieries,Workington,4,3,H
northern-premier-league-premier,,Atherton Collieries,Warrington Rylands 1906,1,1,D
northern-premier-league-premier,,Bamber Bridge,Ashton United,1,3,A
northern-premier-league-premier,,Bamber Bridge,Atherton Collieries,3,1,H
northern-premier-league-premier,,Bamber Bridge,Basford United,5,2,H
northern-premier-league-premier,,Bamber Bridge,Bradford (Park Avenue),1,1,D
northern-premier-league-premier,,Bamber Bridge,Gainsborough Trinity,1,3,A
northern-premier-league-premier,,Bamber Bridge,Guiseley,0,2,A
northern-premier-league-premier,,Bamber Bridge,Hyde United,2,0,H
northern-premier-league-premier,,Bamber Bridge,Ilkeston Town,1,4,A
northern-premier-league-premier,,Bamber Bridge,Lancaster City,2,1,H
northern-premier-league-premier,,Bamber Bridge,Macclesfield,2,1,H
northern-premier-league-premier,,Bamber Bridge,Marine,1,7,A
northern-premier-league-premier,,Bamber Bridge,Matlock Town,2,1,H
northern-premier-league-premier,,Bamber Bridge,Morpeth Town,3,3,D
northern-premier-league-premier,,Bamber Bridge,Radcliffe,1,5,A
northern-premier-league-premier,,Bamber Bridge,Stafford Rangers,0,2,A
northern-premier-league-premier,,Bamber Bridge,FC United of Manchester,3,3,D
northern-premier-league-premier,,Bamber Bridge,Whitby Town,3,2,H
northern-premier-league-premier,,Bamber Bridge,Worksop Town,1,1,D
northern-premier-league-premier,,Bamber Bridge,Workington,3,0,H
northern-premier-league-premier,,Bamber Bridge,Warrington Rylands 1906,2,2,D
northern-premier-league-premier,,Basford United,Ashton United,1,2,A
northern-premier-league-premier,,Basford United,Atherton Collieries,1,1,D
northern-premier-league-premier,,Basford United,Bamber Bridge,4,0,H
northern-premier-league-premier,,Basford United,Bradford (Park Avenue),2,0,H
northern-premier-league-premier,,Basford United,Gainsborough Trinity,3,0,H
northern-premier-league-premier,,Basford United,Guiseley,0,1,A
