Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
national-league-north,,AFC Fylde,AFC Telford United,2,1,H
national-league-north,,AFC Fylde,Alfreton Town,3,0,H
national-league-north,,AFC Fylde,Bedford Town,1,0,H
national-league-north,,AFC Fylde,Buxton,1,2,A
national-league-north,,AFC Fylde,Chester,2,2,D
national-league-north,,AFC Fylde,Chorley,1,0,H
national-league-north,,AFC Fylde,Curzon Ashton,5,1,H
national-league-north,,AFC Fylde,Darlington,4,1,H
national-league-north,,AFC Fylde,Hereford,2,1,H
national-league-north,,AFC Fylde,Kidderminster Harriers,2,1,H
national-league-north,,AFC Fylde,King's Lynn Town,4,1,H
national-league-north,,AFC Fylde,Leamington,1,1,D
national-league-north,,AFC Fylde,Macclesfield,5,1,H
national-league-north,,AFC Fylde,Marine,2,0,H
national-league-north,,AFC Fylde,Merthyr Town,1,0,H
national-league-north,,AFC Fylde,Oxford City,3,2,H
national-league-north,,AFC Fylde,Peterborough Sports,5,2,H
national-league-north,,AFC Fylde,Radcliffe,4,3,H
national-league-north,,AFC Fylde,Scarborough Athletic,2,1,H
national-league-north,,AFC Fylde,South Shields,2,4,A
national-league-north,,AFC Fylde,Southport,4,0,H
national-league-north,,AFC Fylde,Spennymoor Town,5,0,H
national-league-north,,AFC Fylde,Worksop Town,2,3,A
national-league-north,,AFC Telford United,AFC Fylde,1,3,A
national-league-north,,AFC Telford United,Alfreton Town,4,1,H
national-league-north,,AFC Telford United,Bedford Town,2,2,D
national-league-north,,AFC Telford United,Buxton,0,1,A
national-league-north,,AFC Telford United,Chester,3,1,H
national-league-north,,AFC Telford United,Chorley,2,2,D
national-league-north,,AFC Telford United,Curzon Ashton,1,1,D
national-league-north,,AFC Telford United,Darlington,1,1,D
national-league-north,,AFC Telford United,Hereford,3,0,H
national-league-north,,AFC Telford United,Kidderminster Harriers,1,2,A
national-league-north,,AFC Telford United,King's Lynn Town,2,1,H
national-league-north,,AFC Telford United,Leamington,1,2,A
national-league-north,,AFC Telford United,Macclesfield,3,0,H
national-league-north,,AFC Telford United,Marine,0,2,A
national-league-north,,AFC Telford United,Merthyr Town,2,4,A
national-league-north,,AFC Telford United,Oxford City,4,0,H
national-league-north,,AFC Telford United,Peterborough Sports,3,2,H
national-league-north,,AFC Telford United,Radcliffe,2,0,H
national-league-north,,AFC Telford United,Scarborough Athletic,4,1,H
national-league-north,,AFC Telford United,South Shields,1,1,D
national-league-north,,AFC Telford United,Southport,2,2,D
national-league-north,,AFC Telford United,Spennymoor Town,3,0,H
national-league-north,,AFC Telford United,Worksop Town,2,1,H
national-league-north,,Alfreton Town,AFC Fylde,0,1,A
national-league-north,,Alfreton Town,AFC Telford United,1,0,H
national-league-north,,Alfreton Town,Bedford Town,1,2,A
national-league-north,,Alfreton Town,Buxton,2,2,D
national-league-north,,Alfreton Town,Chester,0,2,A
national-league-north,,Alfreton Town,Chorley,1,0,H
national-league-north,,Alfreton Town,Curzon Ashton,3,3,D
national-league-north,,Alfreton Town,Darlington,0,3,A
national-league-north,,Alfreton Town,Hereford,2,1,H
national-league-north,,Alfreton Town,Kidderminster Harriers,1,1,D
national-league-north,,Alfreton Town,King's Lynn Town,1,1,D
national-league-north,,Alfreton Town,Leamington,2,1,H
national-league-north,,Alfreton Town,Macclesfield,0,2,A
national-league-north,,Alfreton Town,Marine,2,0,H
national-league-north,,Alfreton Town,Merthyr Town,3,2,H
national-league-north,,Alfreton Town,Oxford City,1,1,D
national-league-north,,Alfreton Town,Peterborough Sports,0,2,A
national-league-north,,Alfreton Town,Radcliffe,1,1,D
national-league-north,,Alfreton Town,Scarborough Athletic,2,1,H
national-league-north,,Alfreton Town,South Shields,0,2,A
national-league-north,,Alfreton Town,Southport,1,1,D
national-league-north,,Alfreton Town,Spennymoor Town,2,1,H
national-league-north,,Alfreton Town,Worksop Town,1,1,D
national-league-north,,Bedford Town,AFC Fylde,0,2,A
national-league-north,,Bedford Town,AFC Telford United,3,1,H
national-league-north,,Bedford Town,Alfreton Town,2,2,D
national-league-north,,Bedford Town,Buxton,3,0,H
national-league-north,,Bedford Town,Chester,1,2,A
national-league-north,,Bedford Town,Chorley,2,0,H
national-league-north,,Bedford Town,Curzon Ashton,2,2,D
national-league-north,,Bedford Town,Darlington,3,4,A
national-league-north,,Bedford Town,Hereford,2,2,D
national-league-north,,Bedford Town,Kidderminster Harriers,0,0,D
national-league-north,,Bedford Town,King's Lynn Town,4,2,H
national-league-north,,Bedford Town,Leamington,3,1,H
national-league-north,,Bedford Town,Macclesfield,1,2,A
national-league-north,,Bedford Town,Marine,1,1,D
national-league-north,,Bedford Town,Merthyr Town,3,4,A
national-league-north,,Bedford Town,Oxford City,1,0,H
national-league-north,,Bedford Town,Peterborough Sports,4,1,H
national-league-north,,Bedford Town,Radcliffe,1,0,H
national-league-north,,Bedford Town,Scarborough Athletic,1,1,D
national-league-north,,Bedford Town,South Shields,1,2,A
national-league-north,,Bedford Town,Southport,2,3,A
national-league-north,,Bedford Town,Spennymoor Town,0,3,A
national-league-north,,Bedford Town,Worksop Town,0,2,A
national-league-north,,Buxton,AFC Fylde,0,3,A
national-league-north,,Buxton,AFC Telford United,0,2,A
national-league-north,,Buxton,Alfreton Town,6,0,H
national-league-north,,Buxton,Bedford Town,3,0,H
national-league-north,,Buxton,Chester,1,2,A
national-league-north,,Buxton,Chorley,3,2,H
national-league-north,,Buxton,Curzon Ashton,2,3,A
national-league-north,,Buxton,Darlington,1,0,H
national-league-north,,Buxton,Hereford,1,2,A
national-league-north,,Buxton,Kidderminster Harriers,1,3,A
national-league-north,,Buxton,King's Lynn Town,1,2,A
national-league-north,,Buxton,Leamington,4,1,H
national-league-north,,Buxton,Macclesfield,2,4,A
national-league-north,,Buxton,Marine,4,0,H
national-league-north,,Buxton,Merthyr Town,1,2,A
