Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
northern-premier-league-premier,,Ashton United,Bamber Bridge,0,0,D
northern-premier-league-premier,,Ashton United,Basford United,4,3,H
northern-premier-league-premier,,Ashton United,Blyth Spartans,2,2,D
northern-premier-league-premier,,Ashton United,FC United of Manchester,2,0,H
northern-premier-league-premier,,Ashton United,Gainsborough Trinity,0,2,A
northern-premier-league-premier,,Ashton United,Guiseley,2,4,A
northern-premier-league-premier,,Ashton United,Hebburn Town,5,1,H
northern-premier-league-premier,,Ashton United,Hyde United,1,1,D
northern-premier-league-premier,,Ashton United,Ilkeston Town,2,1,H
northern-premier-league-premier,,Ashton United,Lancaster City,2,1,H
northern-premier-league-premier,,Ashton United,Leek Town,1,0,H
northern-premier-league-premier,,Ashton United,Macclesfield,1,0,H
northern-premier-league-premier,,Ashton United,Matlock Town,3,2,H
northern-premier-league-premier,,Ashton United,Mickleover,2,0,H
northern-premier-league-premier,,Ashton United,Morpeth Town,0,1,A
northern-premier-league-premier,,Ashton United,Prescot Cables,0,3,A
northern-premier-league-premier,,Ashton United,Stockton Town,0,1,A
northern-premier-league-premier,,Ashton United,Warrington Rylands 1906,1,1,D
northern-premier-league-premier,,Ashton United,Whitby Town,5,0,H
northern-premier-league-premier,,Ashton United,Workington,3,0,H
northern-premier-league-premier,,Ashton United,Worksop Town,2,3,A
northern-premier-league-premier,,Bamber Bridge,Ashton United,2,1,H
northern-premier-league-premier,,Bamber Bridge,Basford United,1,0,H
northern-premier-league-premier,,Bamber Bridge,Blyth Spartans,5,1,H
northern-premier-league-premier,,Bamber Bridge,FC United of Manchester,4,0,H
northern-premier-league-premier,,Bamber Bridge,Gainsborough Trinity,1,0,H
northern-premier-league-premier,,Bamber Bridge,Guiseley,2,3,A
northern-premier-league-premier,,Bamber Bridge,Hebburn Town,2,1,H
northern-premier-league-premier,,Bamber Bridge,Hyde United,1,2,A
northern-premier-league-premier,,Bamber Bridge,Ilkeston Town,1,2,A
northern-premier-league-premier,,Bamber Bridge,Lancaster City,2,3,A
northern-premier-league-premier,,Bamber Bridge,Leek Town,3,1,H
northern-premier-league-premier,,Bamber Bridge,Macclesfield,0,2,A
northern-premier-league-premier,,Bamber Bridge,Matlock Town,3,0,H
northern-premier-league-premier,,Bamber Bridge,Mickleover,2,2,D
northern-premier-league-premier,,Bamber Bridge,Morpeth Town,1,2,A
northern-premier-league-premier,,Bamber Bridge,Prescot Cables,4,2,H
northern-premier-league-premier,,Bamber Bridge,Stockton Town,1,5,A
northern-premier-league-premier,,Bamber Bridge,Warrington Rylands 1906,0,4,A
northern-premier-league-premier,,Bamber Bridge,Whitby Town,0,2,A
northern-premier-league-premier,,Bamber Bridge,Workington,1,2,A
northern-premier-league-premier,,Bamber Bridge,Worksop Town,0,0,D
northern-premier-league-premier,,Basford United,Ashton United,1,2,A
northern-premier-league-premier,,Basford United,Bamber Bridge,3,2,H
northern-premier-league-premier,,Basford United,Blyth Spartans,3,1,H
northern-premier-league-premier,,Basford United,FC United of Manchester,1,2,A
northern-premier-league-premier,,Basford United,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,Basford United,Guiseley,0,2,A
northern-premier-league-premier,,Basford United,Hebburn Town,2,2,D
northern-premier-league-premier,,Basford United,Hyde United,1,2,A
northern-premier-league-premier,,Basford United,Ilkeston Town,2,1,H
northern-premier-league-premier,,Basford United,Lancaster City,0,4,A
northern-premier-league-premier,,Basford United,Leek Town,0,1,A
northern-premier-league-premier,,Basford United,Macclesfield,1,5,A
northern-premier-league-premier,,Basford United,Matlock Town,2,1,H
northern-premier-league-premier,,Basford United,Mickleover,0,2,A
northern-premier-league-premier,,Basford United,Morpeth Town,4,0,H
northern-premier-league-premier,,Basford United,Prescot Cables,1,1,D
northern-premier-league-premier,,Basford United,Stockton Town,2,1,H
northern-premier-league-premier,,Basford United,Warrington Rylands 1906,1,1,D
northern-premier-league-premier,,Basford United,Whitby Town,3,4,A
northern-premier-league-premier,,Basford United,Workington,2,1,H
northern-premier-league-premier,,Basford United,Worksop Town,1,3,A
northern-premier-league-premier,,Blyth Spartans,Ashton United,0,3,A
northern-premier-league-premier,,Blyth Spartans,Bamber Bridge,1,1,D
northern-premier-league-premier,,Blyth Spartans,Basford United,0,2,A
northern-premier-league-premier,,Blyth Spartans,FC United of Manchester,2,2,D
northern-premier-league-premier,,Blyth Spartans,Gainsborough Trinity,1,2,A
northern-premier-league-premier,,Blyth Spartans,Guiseley,0,2,A
northern-premier-league-premier,,Blyth Spartans,Hebburn Town,0,1,A
northern-premier-league-premier,,Blyth Spartans,Hyde United,0,1,A
northern-premier-league-premier,,Blyth Spartans,Ilkeston Town,1,1,D
northern-premier-league-premier,,Blyth Spartans,Lancaster City,1,1,D
northern-premier-league-premier,,Blyth Spartans,Leek Town,1,1,D
northern-premier-league-premier,,Blyth Spartans,Macclesfield,0,5,A
northern-premier-league-premier,,Blyth Spartans,Matlock Town,0,4,A
northern-premier-league-premier,,Blyth Spartans,Mickleover,2,1,H
northern-premier-league-premier,,Blyth Spartans,Morpeth Town,1,4,A
northern-premier-league-premier,,Blyth Spartans,Prescot Cables,3,3,D
northern-premier-league-premier,,Blyth Spartans,Stockton Town,0,1,A
northern-premier-league-premier,,Blyth Spartans,Warrington Rylands 1906,1,3,A
northern-premier-league-premier,,Blyth Spartans,Whitby Town,3,4,A
northern-premier-league-premier,,Blyth Spartans,Workington,1,0,H
northern-premier-league-premier,,Blyth Spartans,Worksop Town,2,3,A
northern-premier-league-premier,,FC United of Manchester,Ashton United,1,2,A
northern-premier-league-premier,,FC United of Manchester,Bamber Bridge,3,2,H
northern-premier-league-premier,,FC United of Manchester,Basford United,0,1,A
northern-premier-league-premier,,FC United of Manchester,Blyth Spartans,2,1,H
northern-premier-league-premier,,FC United of Manchester,Gainsborough Trinity,1,1,D
northern-premier-league-premier,,FC United of Manchester,Guiseley,1,1,D
northern-premier-league-premier,,FC United of Manchester,Hebburn Town,1,2,A
northern-premier-league-premier,,FC United of Manchester,Hyde United,1,1,D
northern-premier-league-premier,,FC United of Manchester,Ilkeston Town,1,1,D
northern-premier-league-premier,,FC United of Manchester,Lancaster City,2,3,A
northern-premier-league-premier,,FC United of Manchester,Leek Town,2,5,A
northern-premier-league-premier,,FC United of Manchester,Macclesfield,1,2,A
northern-premier-league-premier,,FC United of Manchester,Matlock Town,1,1,D
northern-premier-league-premier,,FC United of Manchester,Mickleover,2,1,H
northern-premier-league-premier,,FC United of Manchester,Morpeth Town,4,1,H
northern-premier-league-premier,,FC United of Manchester,Prescot Cables,4,0,H
northern-premier-league-premier,,FC United of Manchester,Stockton Town,0,1,A
northern-premier-league-premier,,FC United of Manchester,Warrington Rylands 1906,2,2,D
northern-premier-league-premier,,FC United of Manchester,Whitby Town,2,3,A
northern-premier-league-premier,,FC United of Manchester,Workington,2,2,D
northern-premier-league-premier,,FC United of Manchester,Worksop Town,0,1,A
northern-premier-league-premier,,Gainsborough Trinity,Ashton United,0,1,A
northern-premier-league-premier,,Gainsborough Trinity,Bamber Bridge,2,1,H
northern-premier-league-premier,,Gainsborough Trinity,Basford United,0,3,A
northern-premier-league-premier,,Gainsborough Trinity,Blyth Spartans,5,1,H
northern-premier-league-premier,,Gainsborough Trinity,FC United of Manchester,0,1,A
northern-premier-league-premier,,Gainsborough Trinity,Guiseley,0,2,A
northern-premier-league-premier,,Gainsborough Trinity,Hebburn Town,3,1,H
northern-premier-league-premier,,Gainsborough Trinity,Hyde United,2,1,H
northern-premier-league-premier,,Gainsborough Trinity,Ilkeston Town,0,0,D
northern-premier-league-premier,,Gainsborough Trinity,Lancaster City,1,2,A
northern-premier-league-premier,,Gainsborough Trinity,Leek Town,2,1,H
northern-premier-league-premier,,Gainsborough Trinity,Macclesfield,0,4,A
northern-premier-league-premier,,Gainsborough Trinity,Matlock Town,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Mickleover,0,0,D
northern-premier-league-premier,,Gainsborough Trinity,Morpeth Town,3,1,H
northern-premier-league-premier,,Gainsborough Trinity,Prescot Cables,2,3,A
northern-premier-league-premier,,Gainsborough Trinity,Stockton Town,1,1,D
northern-premier-league-premier,,Gainsborough Trinity,Warrington Rylands 1906,3,1,H
northern-premier-league-premier,,Gainsborough Trinity,Whitby Town,2,1,H
northern-premier-league-premier,,Gainsborough Trinity,Workington,3,0,H
northern-premier-league-premier,,Gainsborough Trinity,Worksop Town,0,2,A
northern-premier-league-premier,,Guiseley,Ashton United,1,0,H
northern-premier-league-premier,,Guiseley,Bamber Bridge,3,1,H
northern-premier-league-premier,,Guiseley,Basford United,1,0,H
northern-premier-league-premier,,Guiseley,Blyth Spartans,0,0,D
northern-premier-league-premier,,Guiseley,FC United of Manchester,3,2,H
northern-premier-league-premier,,Guiseley,Gainsborough Trinity,0,2,A
northern-premier-league-premier,,Guiseley,Hebburn Town,2,0,H
northern-premier-league-premier,,Guiseley,Hyde United,4,0,H
northern-premier-league-premier,,Guiseley,Ilkeston Town,1,1,D
northern-premier-league-premier,,Guiseley,Lancaster City,1,2,A
northern-premier-league-premier,,Guiseley,Leek Town,1,1,D
northern-premier-league-premier,,Guiseley,Macclesfield,0,3,A
northern-premier-league-premier,,Guiseley,Matlock Town,1,1,D
