Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
isthmian-league-premier,,Billericay Town,Bognor Regis Town,2,1,H
isthmian-league-premier,,Billericay Town,Canvey Island,0,1,A
isthmian-league-premier,,Billericay Town,Carshalton Athletic,2,0,H
isthmian-league-premier,,Billericay Town,Chatham Town,2,0,H
isthmian-league-premier,,Billericay Town,Cheshunt,2,1,H
isthmian-league-premier,,Billericay Town,Concord Rangers,2,0,H
isthmian-league-premier,,Billericay Town,Cray Wanderers,6,0,H
isthmian-league-premier,,Billericay Town,Dulwich Hamlet,3,0,H
isthmian-league-premier,,Billericay Town,Enfield Town,1,1,D
isthmian-league-premier,,Billericay Town,Folkestone Invicta,1,2,A
isthmian-league-premier,,Billericay Town,Haringey Borough,1,2,A
isthmian-league-premier,,Billericay Town,Hashtag United,2,4,A
isthmian-league-premier,,Billericay Town,Hastings United,2,0,H
isthmian-league-premier,,Billericay Town,Hornchurch,1,1,D
isthmian-league-premier,,Billericay Town,Horsham,1,2,A
isthmian-league-premier,,Billericay Town,Kingstonian,1,0,H
isthmian-league-premier,,Billericay Town,Lewes,5,0,H
isthmian-league-premier,,Billericay Town,Margate,5,3,H
isthmian-league-premier,,Billericay Town,Potters Bar Town,2,1,H
isthmian-league-premier,,Billericay Town,Whitehawk,1,3,A
isthmian-league-premier,,Billericay Town,Wingate & Finchley,1,2,A
isthmian-league-premier,,Bognor Regis Town,Billericay Town,1,0,H
isthmian-league-premier,,Bognor Regis Town,Canvey Island,1,1,D
isthmian-league-premier,,Bognor Regis Town,Carshalton Athletic,3,3,D
isthmian-league-premier,,Bognor Regis Town,Chatham Town,2,1,H
isthmian-league-premier,,Bognor Regis Town,Cheshunt,1,1,D
isthmian-league-premier,,Bognor Regis Town,Concord Rangers,2,0,H
isthmian-league-premier,,Bognor Regis Town,Cray Wanderers,2,1,H
isthmian-league-premier,,Bognor Regis Town,Dulwich Hamlet,0,2,A
isthmian-league-premier,,Bognor Regis Town,Enfield Town,2,4,A
isthmian-league-premier,,Bognor Regis Town,Folkestone Invicta,4,0,H
isthmian-league-premier,,Bognor Regis Town,Haringey Borough,3,0,H
isthmian-league-premier,,Bognor Regis Town,Hashtag United,0,0,D
isthmian-league-premier,,Bognor Regis Town,Hastings United,0,1,A
isthmian-league-premier,,Bognor Regis Town,Hornchurch,1,2,A
isthmian-league-premier,,Bognor Regis Town,Horsham,2,0,H
isthmian-league-premier,,Bognor Regis Town,Kingstonian,2,0,H
isthmian-league-premier,,Bognor Regis Town,Lewes,3,3,D
isthmian-league-premier,,Bognor Regis Town,Margate,2,2,D
isthmian-league-premier,,Bognor Regis Town,Potters Bar Town,2,2,D
isthmian-league-premier,,Bognor Regis Town,Whitehawk,2,2,D
isthmian-league-premier,,Bognor Regis Town,Wingate & Finchley,2,2,D
isthmian-league-premier,,Canvey Island,Billericay Town,3,0,H
isthmian-league-premier,,Canvey Island,Bognor Regis Town,1,3,A
isthmian-league-premier,,Canvey Island,Carshalton Athletic,0,0,D
isthmian-league-premier,,Canvey Island,Chatham Town,3,2,H
isthmian-league-premier,,Canvey Island,Cheshunt,1,1,D
isthmian-league-premier,,Canvey Island,Concord Rangers,1,0,H
isthmian-league-premier,,Canvey Island,Cray Wanderers,2,1,H
isthmian-league-premier,,Canvey Island,Dulwich Hamlet,0,2,A
isthmian-league-premier,,Canvey Island,Enfield Town,0,3,A
isthmian-league-premier,,Canvey Island,Folkestone Invicta,2,1,H
isthmian-league-premier,,Canvey Island,Haringey Borough,3,2,H
isthmian-league-premier,,Canvey Island,Hashtag United,2,2,D
isthmian-league-premier,,Canvey Island,Hastings United,0,0,D
isthmian-league-premier,,Canvey Island,Hornchurch,4,1,H
isthmian-league-premier,,Canvey Island,Horsham,1,2,A
isthmian-league-premier,,Canvey Island,Kingstonian,3,2,H
isthmian-league-premier,,Canvey Island,Lewes,0,2,A
isthmian-league-premier,,Canvey Island,Margate,4,1,H
isthmian-league-premier,,Canvey Island,Potters Bar Town,1,4,A
isthmian-league-premier,,Canvey Island,Whitehawk,1,2,A
isthmian-league-premier,,Canvey Island,Wingate & Finchley,0,2,A
isthmian-league-premier,,Carshalton Athletic,Billericay Town,1,2,A
isthmian-league-premier,,Carshalton Athletic,Bognor Regis Town,3,3,D
isthmian-league-premier,,Carshalton Athletic,Canvey Island,0,3,A
isthmian-league-premier,,Carshalton Athletic,Chatham Town,2,0,H
isthmian-league-premier,,Carshalton Athletic,Cheshunt,1,4,A
isthmian-league-premier,,Carshalton Athletic,Concord Rangers,2,0,H
isthmian-league-premier,,Carshalton Athletic,Cray Wanderers,1,2,A
isthmian-league-premier,,Carshalton Athletic,Dulwich Hamlet,3,0,H
isthmian-league-premier,,Carshalton Athletic,Enfield Town,1,1,D
