Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
isthmian-league-premier,,Billericay Town,Bognor Regis Town,4,0,H
isthmian-league-premier,,Billericay Town,Bowers & Pitsea,2,1,H
isthmian-league-premier,,Billericay Town,Canvey Island,3,0,H
isthmian-league-premier,,Billericay Town,Carshalton Athletic,3,2,H
isthmian-league-premier,,Billericay Town,Chatham Town,1,1,D
isthmian-league-premier,,Billericay Town,Cheshunt,4,2,H
isthmian-league-premier,,Billericay Town,Chichester City,1,2,A
isthmian-league-premier,,Billericay Town,Cray Valley Paper Mills,2,1,H
isthmian-league-premier,,Billericay Town,Cray Wanderers,0,2,A
isthmian-league-premier,,Billericay Town,Dartford,4,0,H
isthmian-league-premier,,Billericay Town,Dover Athletic,1,1,D
isthmian-league-premier,,Billericay Town,Dulwich Hamlet,2,0,H
isthmian-league-premier,,Billericay Town,Folkestone Invicta,2,0,H
isthmian-league-premier,,Billericay Town,Hashtag United,2,1,H
isthmian-league-premier,,Billericay Town,Hastings United,1,1,D
isthmian-league-premier,,Billericay Town,Hendon,1,0,H
isthmian-league-premier,,Billericay Town,Horsham,2,1,H
isthmian-league-premier,,Billericay Town,Lewes,4,2,H
isthmian-league-premier,,Billericay Town,Potters Bar Town,1,0,H
isthmian-league-premier,,Billericay Town,Whitehawk,3,0,H
isthmian-league-premier,,Billericay Town,Wingate & Finchley,1,3,A
isthmian-league-premier,,Bognor Regis Town,Billericay Town,0,3,A
isthmian-league-premier,,Bognor Regis Town,Bowers & Pitsea,1,0,H
isthmian-league-premier,,Bognor Regis Town,Canvey Island,1,2,A
isthmian-league-premier,,Bognor Regis Town,Carshalton Athletic,1,1,D
isthmian-league-premier,,Bognor Regis Town,Chatham Town,1,7,A
isthmian-league-premier,,Bognor Regis Town,Cheshunt,0,4,A
isthmian-league-premier,,Bognor Regis Town,Chichester City,1,4,A
isthmian-league-premier,,Bognor Regis Town,Cray Valley Paper Mills,2,3,A
isthmian-league-premier,,Bognor Regis Town,Cray Wanderers,3,1,H
isthmian-league-premier,,Bognor Regis Town,Dartford,0,2,A
isthmian-league-premier,,Bognor Regis Town,Dover Athletic,1,2,A
isthmian-league-premier,,Bognor Regis Town,Dulwich Hamlet,1,0,H
isthmian-league-premier,,Bognor Regis Town,Folkestone Invicta,1,2,A
isthmian-league-premier,,Bognor Regis Town,Hashtag United,2,2,D
isthmian-league-premier,,Bognor Regis Town,Hastings United,0,1,A
isthmian-league-premier,,Bognor Regis Town,Hendon,2,2,D
isthmian-league-premier,,Bognor Regis Town,Horsham,1,3,A
isthmian-league-premier,,Bognor Regis Town,Lewes,0,1,A
isthmian-league-premier,,Bognor Regis Town,Potters Bar Town,1,0,H
isthmian-league-premier,,Bognor Regis Town,Whitehawk,2,3,A
isthmian-league-premier,,Bognor Regis Town,Wingate & Finchley,2,1,H
isthmian-league-premier,,Bowers & Pitsea,Billericay Town,1,4,A
isthmian-league-premier,,Bowers & Pitsea,Bognor Regis Town,0,1,A
isthmian-league-premier,,Bowers & Pitsea,Canvey Island,1,2,A
isthmian-league-premier,,Bowers & Pitsea,Carshalton Athletic,0,3,A
isthmian-league-premier,,Bowers & Pitsea,Chatham Town,0,2,A
isthmian-league-premier,,Bowers & Pitsea,Cheshunt,1,1,D
isthmian-league-premier,,Bowers & Pitsea,Chichester City,2,1,H
isthmian-league-premier,,Bowers & Pitsea,Cray Valley Paper Mills,1,2,A
isthmian-league-premier,,Bowers & Pitsea,Cray Wanderers,0,1,A
isthmian-league-premier,,Bowers & Pitsea,Dartford,1,3,A
isthmian-league-premier,,Bowers & Pitsea,Dover Athletic,0,2,A
isthmian-league-premier,,Bowers & Pitsea,Dulwich Hamlet,4,1,H
isthmian-league-premier,,Bowers & Pitsea,Folkestone Invicta,2,2,D
isthmian-league-premier,,Bowers & Pitsea,Hashtag United,2,2,D
isthmian-league-premier,,Bowers & Pitsea,Hastings United,0,2,A
isthmian-league-premier,,Bowers & Pitsea,Hendon,1,0,H
isthmian-league-premier,,Bowers & Pitsea,Horsham,0,1,A
isthmian-league-premier,,Bowers & Pitsea,Lewes,0,2,A
isthmian-league-premier,,Bowers & Pitsea,Potters Bar Town,2,0,H
isthmian-league-premier,,Bowers & Pitsea,Whitehawk,0,1,A
isthmian-league-premier,,Bowers & Pitsea,Wingate & Finchley,0,6,A
isthmian-league-premier,,Canvey Island,Billericay Town,0,3,A
isthmian-league-premier,,Canvey Island,Bognor Regis Town,0,4,A
isthmian-league-premier,,Canvey Island,Bowers & Pitsea,2,0,H
isthmian-league-premier,,Canvey Island,Carshalton Athletic,1,0,H
isthmian-league-premier,,Canvey Island,Chatham Town,1,0,H
isthmian-league-premier,,Canvey Island,Cheshunt,0,1,A
isthmian-league-premier,,Canvey Island,Chichester City,2,3,A
isthmian-league-premier,,Canvey Island,Cray Valley Paper Mills,4,4,D
isthmian-league-premier,,Canvey Island,Cray Wanderers,2,0,H
isthmian-league-premier,,Canvey Island,Dartford,0,1,A
isthmian-league-premier,,Canvey Island,Dover Athletic,0,0,D
isthmian-league-premier,,Canvey Island,Dulwich Hamlet,2,3,A
isthmian-league-premier,,Canvey Island,Folkestone Invicta,0,1,A
isthmian-league-premier,,Canvey Island,Hashtag United,1,2,A
isthmian-league-premier,,Canvey Island,Hastings United,1,0,H
isthmian-league-premier,,Canvey Island,Hendon,1,1,D
isthmian-league-premier,,Canvey Island,Horsham,0,1,A
isthmian-league-premier,,Canvey Island,Lewes,4,0,H
isthmian-league-premier,,Canvey Island,Potters Bar Town,1,2,A
isthmian-league-premier,,Canvey Island,Whitehawk,2,1,H
isthmian-league-premier,,Canvey Island,Wingate & Finchley,2,3,A
isthmian-league-premier,,Carshalton Athletic,Billericay Town,4,3,H
isthmian-league-premier,,Carshalton Athletic,Bognor Regis Town,4,4,D
isthmian-league-premier,,Carshalton Athletic,Bowers & Pitsea,6,1,H
isthmian-league-premier,,Carshalton Athletic,Canvey Island,2,1,H
isthmian-league-premier,,Carshalton Athletic,Chatham Town,2,0,H
isthmian-league-premier,,Carshalton Athletic,Cheshunt,1,1,D
isthmian-league-premier,,Carshalton Athletic,Chichester City,1,2,A
isthmian-league-premier,,Carshalton Athletic,Cray Valley Paper Mills,1,2,A
isthmian-league-premier,,Carshalton Athletic,Cray Wanderers,2,1,H
isthmian-league-premier,,Carshalton Athletic,Dartford,0,1,A
isthmian-league-premier,,Carshalton Athletic,Dover Athletic,1,1,D
isthmian-league-premier,,Carshalton Athletic,Dulwich Hamlet,5,1,H
isthmian-league-premier,,Carshalton Athletic,Folkestone Invicta,2,1,H
isthmian-league-premier,,Carshalton Athletic,Hashtag United,1,0,H
isthmian-league-premier,,Carshalton Athletic,Hastings United,2,1,H
isthmian-league-premier,,Carshalton Athletic,Hendon,2,2,D
isthmian-league-premier,,Carshalton Athletic,Horsham,0,3,A
isthmian-league-premier,,Carshalton Athletic,Lewes,0,0,D
isthmian-league-premier,,Carshalton Athletic,Potters Bar Town,2,1,H
isthmian-league-premier,,Carshalton Athletic,Whitehawk,2,2,D
isthmian-league-premier,,Carshalton Athletic,Wingate & Finchley,3,2,H
isthmian-league-premier,,Chatham Town,Billericay Town,1,1,D
isthmian-league-premier,,Chatham Town,Bognor Regis Town,1,1,D
isthmian-league-premier,,Chatham Town,Bowers & Pitsea,3,1,H
isthmian-league-premier,,Chatham Town,Canvey Island,1,3,A
isthmian-league-premier,,Chatham Town,Carshalton Athletic,3,0,H
isthmian-league-premier,,Chatham Town,Cheshunt,4,1,H
isthmian-league-premier,,Chatham Town,Chichester City,0,1,A
isthmian-league-premier,,Chatham Town,Cray Valley Paper Mills,0,1,A
isthmian-league-premier,,Chatham Town,Cray Wanderers,1,4,A
isthmian-league-premier,,Chatham Town,Dartford,0,2,A
isthmian-league-premier,,Chatham Town,Dover Athletic,1,1,D
isthmian-league-premier,,Chatham Town,Dulwich Hamlet,3,1,H
isthmian-league-premier,,Chatham Town,Folkestone Invicta,4,1,H
isthmian-league-premier,,Chatham Town,Hashtag United,0,1,A
isthmian-league-premier,,Chatham Town,Hastings United,2,0,H
isthmian-league-premier,,Chatham Town,Hendon,2,2,D
isthmian-league-premier,,Chatham Town,Horsham,2,0,H
isthmian-league-premier,,Chatham Town,Lewes,1,1,D
isthmian-league-premier,,Chatham Town,Potters Bar Town,2,2,D
isthmian-league-premier,,Chatham Town,Whitehawk,5,0,H
isthmian-league-premier,,Chatham Town,Wingate & Finchley,3,1,H
isthmian-league-premier,,Cheshunt,Billericay Town,1,1,D
isthmian-league-premier,,Cheshunt,Bognor Regis Town,3,2,H
isthmian-league-premier,,Cheshunt,Bowers & Pitsea,1,0,H
isthmian-league-premier,,Cheshunt,Canvey Island,0,1,A
isthmian-league-premier,,Cheshunt,Carshalton Athletic,0,1,A
isthmian-league-premier,,Cheshunt,Chatham Town,0,1,A
isthmian-league-premier,,Cheshunt,Chichester City,2,3,A
isthmian-league-premier,,Cheshunt,Cray Valley Paper Mills,4,4,D
isthmian-league-premier,,Cheshunt,Cray Wanderers,0,1,A
isthmian-league-premier,,Cheshunt,Dartford,3,0,H
isthmian-league-premier,,Cheshunt,Dover Athletic,1,2,A
isthmian-league-premier,,Cheshunt,Dulwich Hamlet,1,1,D
isthmian-league-premier,,Cheshunt,Folkestone Invicta,1,0,H
isthmian-league-premier,,Cheshunt,Hashtag United,3,4,A
isthmian-league-premier,,Cheshunt,Hastings United,2,1,H
isthmian-league-premier,,Cheshunt,Hendon,2,2,D
isthmian-league-premier,,Cheshunt,Horsham,1,2,A
isthmian-league-premier,,Cheshunt,Lewes,1,2,A
isthmian-league-premier,,Cheshunt,Potters Bar Town,0,1,A
isthmian-league-premier,,Cheshunt,Whitehawk,1,4,A
isthmian-league-premier,,Cheshunt,Wingate & Finchley,3,1,H
isthmian-league-premier,,Chichester City,Billericay Town,3,1,H
isthmian-league-premier,,Chichester City,Bognor Regis Town,2,1,H
isthmian-league-premier,,Chichester City,Bowers & Pitsea,1,0,H
isthmian-league-premier,,Chichester City,Canvey Island,2,1,H
isthmian-league-premier,,Chichester City,Carshalton Athletic,1,3,A
isthmian-league-premier,,Chichester City,Chatham Town,2,0,H
isthmian-league-premier,,Chichester City,Cheshunt,4,0,H
isthmian-league-premier,,Chichester City,Cray Valley Paper Mills,2,2,D
isthmian-league-premier,,Chichester City,Cray Wanderers,2,1,H
isthmian-league-premier,,Chichester City,Dartford,2,2,D
isthmian-league-premier,,Chichester City,Dover Athletic,1,3,A
isthmian-league-premier,,Chichester City,Dulwich Hamlet,0,0,D
isthmian-league-premier,,Chichester City,Folkestone Invicta,2,1,H
isthmian-league-premier,,Chichester City,Hashtag United,0,4,A
isthmian-league-premier,,Chichester City,Hastings United,2,3,A
isthmian-league-premier,,Chichester City,Hendon,1,0,H
isthmian-league-premier,,Chichester City,Lewes,3,0,H
isthmian-league-premier,,Chichester City,Horsham,1,1,D
isthmian-league-premier,,Chichester City,Potters Bar Town,1,2,A
